Word,Prevalence_Factor
auto-pilot,-6.320279051536272
plaza,-6.326931976853679
floating,-6.329269491154389
538,-6.344710698182116
correlated,-6.3505196211608474
unfolding,-6.3505196211608474
psychologist,-6.3524706256527566
irritation,-6.357239747744087
backing,-6.357239747744087
mitt,-6.357239747744087
borrowed,-6.357239747744087
reciprocity,-6.357239747744087
miniature,-6.357239747744087
bored,-6.357540853212176
"100,000",-6.361859834770064
euro,-6.361859834770064
variable,-6.367799946660606
middle-aged,-6.367799946660606
nasa’s,-6.367799946660606
frantic,-6.386808304710338
prehistory,-6.386808304710338
spiders,-6.386808304710338
dash,-6.386808304710338
squarely,-6.386808304710338
typed,-6.386808304710338
tracing,-6.386808304710338
prodigious,-6.386808304710338
restrain,-6.386808304710338
scrap,-6.386808304710338
(this,-6.386808304710338
uprising,-6.386808304710338
goverments,-6.386808304710338
relegated,-6.386808304710338
percentages,-6.391560394222771
tell,-6.392108329072214
nominee,-6.400114155345151
google,-6.402617236157641
(also,-6.403440618003855
you'd,-6.406123249180229
averages,-6.414102357294571
indigenous,-6.417514113867599
perhaps,-6.419280916378633
ad,-6.425474879204668
vanish,-6.431161140159715
crashing,-6.431161140159715
envisions,-6.431161140159715
stationed,-6.431161140159716
byzantine,-6.431161140159716
avatars,-6.431161140159716
estimation,-6.431161140159716
capitalists,-6.431161140159716
journalistic,-6.431161140159716
decrees,-6.431161140159716
curl,-6.431161140159716
withdraw,-6.431161140159716
sprout,-6.431161140159716
moist,-6.431161140159716
accords,-6.431161140159716
course),-6.431161140159716
oppotunity,-6.431161140159716
quit,-6.431161140159716
alps,-6.431161140159716
machines’,-6.431161140159716
civics,-6.431161140159716
dickens,-6.431161140159716
inserting,-6.431161140159716
substrate,-6.431161140159716
tissue,-6.431161140159716
clustered,-6.431161140159716
capital,-6.431970498470836
wouldn't,-6.433164171438075
humans,-6.433402799713114
ignorance,-6.440031707249592
150,-6.442832938962184
cydonia,-6.445945418642841
scared,-6.452190501795197
slightly,-6.452536000617246
pine,-6.453337557884404
divorced,-6.453337557884404
explicit,-6.4558016042982596
likeness,-6.4558016042982596
finger,-6.462841736909271
void,-6.462841736909271
anger,-6.465707318524808
proves,-6.466096592739704
emancipation,-6.486602184471438
nesters,-6.486602184471438
bites,-6.486602184471438
warring,-6.486602184471438
relearn,-6.486602184471438
ferry,-6.486602184471438
infecting,-6.486602184471438
floats,-6.486602184471438
1980,-6.486602184471438
liberated,-6.486602184471438
aphorism,-6.486602184471438
kids’,-6.486602184471438
raft,-6.486602184471438
galileo’s,-6.486602184471438
necesary,-6.486602184471438
bering,-6.486602184471438
issuing,-6.486602184471438
nod,-6.486602184471438
laypeople,-6.486602184471438
marched,-6.486602184471438
shepherd,-6.486602184471438
forbidden,-6.4913542739838705
magazines,-6.491642279408867
dimension,-6.492337464917478
degrees,-6.492942949070139
station,-6.500462445549367
eric,-6.5050825325753445
upsetting,-6.5050825325753445
middle-class,-6.505082532575345
troubled,-6.51286373177699
metals,-6.51986681105847
summoned,-6.5198668110584705
london’s,-6.5198668110584705
wreak,-6.5198668110584705
confucian,-6.5198668110584705
hat,-6.5198668110584705
wouldn’t,-6.531111191876622
poles,-6.531963038908301
translation,-6.53412307959577
twist,-6.53552075298178
hourly,-6.542043228783159
51%,-6.542043228783159
razor,-6.542043228783159
hoax,-6.542043228783159
craving,-6.542043228783159
procedure,-6.546478512328098
imaginary,-6.550572620215732
researcher,-6.557883527157936
geniuses,-6.557883527157936
prevailed,-6.557883527157936
finest,-6.557883527157936
paste,-6.557883527157936
issued,-6.56116083026996
marriage,-6.572505341042347
poll,-6.585268449771959
eight,-6.587700559392812
tragedy,-6.588542169173635
mona,-6.589459911418185
feed,-6.592989053285822
tracks,-6.5950737929074155
almost,-6.5967888894148015
practically,-6.600402222795498
rival,-6.601748968811167
southeast,-6.60540442228227
understandings,-6.60540442228227
segregationists,-6.607564462969738
genetically,-6.608572481957225
acute,-6.608572481957225
crying,-6.610003218584625
rolled,-6.611344534172811
hate,-6.6121931215857455
logic,-6.620629563438609
detects,-6.622684747782027
object,-6.624700785756998
referring,-6.6273371431088846
rhode,-6.629984195622441
signed,-6.640131230257744
with.the,-6.652925317406602
numerically,-6.652925317406602
platitudes,-6.652925317406602
betting,-6.652925317406602
wits,-6.652925317406602
present),-6.652925317406602
coped,-6.652925317406602
cupboards,-6.652925317406602
stripped-down,-6.652925317406602
moment’s,-6.652925317406602
dostoevsky,-6.652925317406602
b-average,-6.652925317406602
insoluble,-6.652925317406602
tremors,-6.652925317406602
overstimulated,-6.652925317406602
dune,-6.652925317406602
lumbering,-6.652925317406602
mal-,-6.652925317406602
portends,-6.652925317406602
farmers’,-6.652925317406602
orator,-6.652925317406602
vurban,-6.652925317406602
claim.in,-6.652925317406602
cauldron,-6.652925317406602
‘school’,-6.652925317406602
liaison,-6.652925317406602
pint,-6.652925317406602
sky’s,-6.652925317406602
drips,-6.652925317406602
staggeringly,-6.652925317406602
grease,-6.652925317406602
honk,-6.652925317406602
arch,-6.652925317406602
gills,-6.652925317406602
wacky,-6.652925317406602
deceives,-6.652925317406602
fissure,-6.652925317406602
‘it’,-6.652925317406602
edgy,-6.652925317406602
non-biased,-6.652925317406602
vocally,-6.652925317406602
plunges,-6.652925317406602
movable,-6.652925317406602
gingerly,-6.652925317406602
wimps,-6.652925317406602
reprogram,-6.652925317406602
ginger,-6.652925317406602
tonality,-6.652925317406602
guzzle,-6.652925317406602
lecturers,-6.652925317406602
wu,-6.652925317406602
operandi,-6.652925317406602
inarticulate,-6.652925317406602
(p5),-6.652925317406602
cryptography,-6.652925317406602
kidnappings,-6.652925317406602
inching,-6.652925317406602
fermented,-6.652925317406602
labors,-6.652925317406602
belly,-6.652925317406602
oars,-6.652925317406602
eid,-6.652925317406602
frivolity,-6.652925317406602
15000,-6.652925317406602
monolinguals,-6.652925317406602
dented,-6.652925317406602
traumatizing,-6.652925317406602
wilkinson,-6.652925317406602
ella,-6.652925317406602
25-year-old,-6.652925317406602
tesla’s,-6.652925317406602
alkaline,-6.652925317406602
mesmerised,-6.652925317406602
beads,-6.652925317406602
blistering,-6.652925317406602
languish,-6.652925317406602
bristles,-6.652925317406602
imitative,-6.652925317406602
underestimates,-6.652925317406602
beneficence,-6.652925317406602
skinny,-6.652925317406602
rephrasing,-6.652925317406602
manchurian,-6.652925317406602
2am,-6.652925317406602
progressivism,-6.652925317406602
tentacles,-6.652925317406602
purports,-6.652925317406602
penultimate,-6.652925317406602
williamson,-6.652925317406602
traceable,-6.652925317406602
traditionalist,-6.652925317406602
suppossed,-6.652925317406602
dictatorial,-6.652925317406602
bastion,-6.652925317406602
kites,-6.652925317406602
earrings,-6.652925317406602
scrambles,-6.652925317406602
allen,-6.652925317406602
passive-aggressive,-6.652925317406602
preeminence,-6.652925317406602
one-,-6.652925317406602
rangelands,-6.652925317406602
aerosol,-6.652925317406602
ecofriendly,-6.652925317406602
eventful,-6.652925317406602
new-age,-6.652925317406602
twinkle,-6.652925317406602
crow,-6.652925317406602
buzzes,-6.652925317406602
stanton,-6.652925317406602
bordering,-6.652925317406602
them.there,-6.652925317406602
65,-6.652925317406602
underside,-6.652925317406602
german-born,-6.652925317406602
wiltshire,-6.652925317406602
misleadingly,-6.652925317406602
self-absorption,-6.652925317406602
presidentby,-6.652925317406602
innocently,-6.652925317406602
suns,-6.652925317406602
podium,-6.652925317406602
shivering,-6.652925317406602
flutes,-6.652925317406602
softness,-6.652925317406602
sorely,-6.652925317406602
self-portrait,-6.652925317406602
public-private,-6.652925317406602
53%,-6.652925317406602
shi,-6.652925317406602
femme,-6.652925317406602
scandalous,-6.652925317406602
stanzas,-6.652925317406602
encumbered,-6.652925317406602
triumphantly,-6.652925317406602
flown,-6.652925317406602
turbulence,-6.652925317406602
trave,-6.652925317406602
21%,-6.652925317406602
postpartum,-6.652925317406602
possessiveness,-6.652925317406602
glands,-6.652925317406602
mecca,-6.652925317406602
sweetest,-6.652925317406602
benin,-6.652925317406602
examiner,-6.652925317406602
sh,-6.652925317406602
percolate,-6.652925317406602
pero,-6.652925317406602
machine’s,-6.652925317406602
wrongdoers,-6.652925317406602
safe),-6.652925317406602
expectant,-6.652925317406602
long-established,-6.652925317406602
correspondences,-6.652925317406602
beverly,-6.652925317406602
playmates,-6.652925317406602
fool-proof,-6.652925317406602
waxes,-6.652925317406602
irredeemable,-6.652925317406602
noah,-6.652925317406602
kennedy’s,-6.652925317406602
family),-6.652925317406602
fuel),-6.652925317406602
efficacious,-6.652925317406602
27),-6.652925317406602
tsar,-6.652925317406602
glittering,-6.652925317406602
subsides,-6.652925317406602
deteriorates,-6.652925317406602
unsuited,-6.652925317406602
homicide,-6.652925317406602
lime,-6.652925317406602
taut,-6.652925317406602
imitations,-6.652925317406602
moulding,-6.652925317406602
recant,-6.652925317406602
joan,-6.652925317406602
students.the,-6.652925317406602
liability,-6.652925317406602
73,-6.652925317406602
iso,-6.652925317406602
dub,-6.652925317406602
unmistakably,-6.652925317406602
correctness,-6.652925317406602
extortion,-6.652925317406602
slimmer,-6.652925317406602
modernised,-6.652925317406602
entrench,-6.652925317406602
amputation,-6.652925317406602
"senator,my",-6.652925317406602
duplicity,-6.652925317406602
schultz,-6.652925317406602
equipments,-6.652925317406602
teacher-made,-6.652925317406602
erroneously,-6.652925317406602
winner.the,-6.652925317406602
predominates,-6.652925317406602
horn,-6.652925317406602
short),-6.652925317406602
fodder,-6.652925317406602
bounces,-6.652925317406602
painstakingly,-6.652925317406602
jerseys,-6.652925317406602
sacrosanct,-6.652925317406602
slowdown,-6.652925317406602
mythos,-6.652925317406602
refuted,-6.652925317406602
perishing,-6.652925317406602
undeserving,-6.652925317406602
toying,-6.652925317406602
nova,-6.652925317406602
mesa.in,-6.652925317406602
disproves,-6.652925317406602
overgrown,-6.652925317406602
decked,-6.652925317406602
classes’,-6.652925317406602
descend,-6.652925317406602
whiskey,-6.652925317406602
ballerina,-6.652925317406602
impala,-6.652925317406602
grumble,-6.652925317406602
leukemia,-6.652925317406602
1886,-6.652925317406602
unprofitable,-6.652925317406602
chided,-6.652925317406602
2:the,-6.652925317406602
hipster,-6.652925317406602
ufos,-6.652925317406602
pores,-6.652925317406602
unfaithful,-6.652925317406602
accident.in,-6.652925317406602
skittish,-6.652925317406602
(1687),-6.652925317406602
tensed,-6.652925317406602
chalkboard,-6.652925317406602
fleur,-6.652925317406602
plazas,-6.652925317406602
edwardian,-6.652925317406602
(ex,-6.652925317406602
converts,-6.652925317406602
manufature,-6.652925317406602
offends,-6.652925317406602
yarn,-6.652925317406602
sludge,-6.652925317406602
gist,-6.652925317406602
leaded,-6.652925317406602
wariness,-6.652925317406602
acrobatics,-6.652925317406602
rags,-6.652925317406602
counterexample,-6.652925317406602
menace,-6.652925317406602
71%,-6.652925317406602
air-conditioned,-6.652925317406602
clams,-6.652925317406602
flare,-6.652925317406602
riposte,-6.652925317406602
made-up,-6.652925317406602
oligarchic,-6.652925317406602
robots’,-6.652925317406602
premiered,-6.652925317406602
threes,-6.652925317406602
acculturation,-6.652925317406602
shenanigans,-6.652925317406602
earshot,-6.652925317406602
deca,-6.652925317406602
mesopotamia,-6.652925317406602
repeats,-6.652925317406603
browser,-6.652925317406603
tricked,-6.652925317406603
"5,500",-6.652925317406603
3000,-6.652925317406603
marcus,-6.652925317406603
lover,-6.652925317406603
des,-6.652925317406603
expirence,-6.652925317406603
pointers,-6.652925317406603
tenderness,-6.652925317406603
fifteen,-6.652925317406603
betty,-6.652925317406603
ahold,-6.652925317406603
hypocritical,-6.652925317406603
wartime,-6.652925317406603
bark,-6.652925317406603
precisely,-6.6604854598127465
then,-6.664480164317262
hiked,-6.668765615781381
awake,-6.672492744810739
stop,-6.676869007494956
quietly,-6.687940713814006
arturo,-6.690942033506069
nowhere,-6.7083663617183245
brown,-6.7083663617183245
conservative,-6.71568876379723
monument,-6.719454570580668
neat,-6.721748682759085
warning,-6.723701118655609
categories,-6.734058552984732
assigns,-6.736086883874185
verge,-6.736086883874185
absolute,-6.738219231732328
backward,-6.747967107655268
disorder,-6.753727216155187
injured,-6.7564152667884825
proved,-6.757187579843571
boys,-6.762152449483428
sweep,-6.763807406030046
pipes,-6.763807406030046
fatality,-6.763807406030046
frequencies,-6.763807406030046
migrate,-6.763807406030046
24,-6.763807406030047
shell,-6.770329881831425
boom,-6.771727555217434
9%,-6.773887595904904
besides,-6.779424601610812
d.c,-6.7859838237547345
dispositions,-6.7859838237547345
doomed,-6.7859838237547345
jus,-6.7859838237547345
endings,-6.7859838237547345
hamilton,-6.7859838237547345
kevin,-6.7859838237547345
upscale,-6.785983823754735
worst,-6.795840009410152
23,-6.796772351296474
breath,-6.796957721185508
ceased,-6.80076810223786
happen,-6.803273912150254
occupy,-6.804128165529479
agrees,-6.809464736639699
claude,-6.819248450341767
legitimately,-6.819248450341767
fuss,-6.819248450341767
innocuous,-6.819248450341767
knocked,-6.819248450341767
jason,-6.819248450341767
paraphrase,-6.819248450341767
tenuous,-6.819248450341767
misrepresented,-6.819248450341767
freeze,-6.819248450341767
pregnancies,-6.819248450341767
trash,-6.826479890904166
removed,-6.828488624393721
seventeen,-6.838815877745904
transmitted,-6.843008897903934
servants,-6.8525130769288
disturbing,-6.8667693454661
house's,-6.874689494653489
pocket,-6.874689494653489
1948,-6.87468949465349
stack,-6.87468949465349
predictions,-6.87468949465349
jobless,-6.87468949465349
8%,-6.87468949465349
$200,-6.87468949465349
libya,-6.87468949465349
desision,-6.87468949465349
light-years,-6.87468949465349
specifies,-6.87468949465349
dominion,-6.87468949465349
obscured,-6.87468949465349
relapse,-6.87468949465349
participants’,-6.87468949465349
chemically,-6.87468949465349
agrarian,-6.87468949465349
(no,-6.87468949465349
auxiliary,-6.87468949465349
henry,-6.881619625192454
premise,-6.887734446256247
circuit,-6.90241001680935
bacterial,-6.90241001680935
paragraphs,-6.907718201903026
exploitative,-6.919042330102866
sequencing,-6.919042330102866
analogies,-6.919042330102866
301,-6.919042330102866
haunt,-6.919042330102866
baggage,-6.919042330102866
biting,-6.919042330102866
ellis,-6.919042330102866
america,-6.922131582323221
forest,-6.927490489236082
mountains,-6.927626749867262
them),-6.938050688152599
frankly,-6.938050688152599
owed,-6.938050688152599
4000,-6.938050688152599
fox,-6.948610887069118
merchant,-6.948610887069118
castle,-6.954189860081618
30,-6.95726126277733
upside,-6.963395165552244
ago,-6.968657366368271
female,-6.980453948417389
domesticated,-6.985571583276932
prize-winning,-6.985571583276933
slicing,-6.985571583276933
totaly,-6.985571583276933
looting,-6.985571583276933
calmed,-6.985571583276933
well-worn,-6.985571583276933
slash,-6.985571583276933
faulted,-6.985571583276933
1836,-6.985571583276933
depart,-6.985571583276933
clad,-6.985571583276933
opinionated,-6.985571583276933
clasess,-6.985571583276933
disorientation,-6.985571583276933
pluralistic,-6.985571583276933
animals),-6.985571583276933
ai’s,-6.985571583276933
relished,-6.985571583276933
mythologies,-6.985571583276933
galileo,-6.985571583276933
deborah,-6.985571583276933
pitting,-6.985571583276933
kidnap,-6.985571583276933
scorned,-6.985571583276933
connective,-6.985571583276933
replica,-6.985571583276933
endemic,-6.985571583276933
ireland’s,-6.985571583276933
cdc,-6.985571583276933
bells,-6.985571583276933
viola,-6.985571583276933
marginally,-6.985571583276933
videogame,-6.985571583276933
nepal,-6.985571583276933
roulette,-6.985571583276933
introvert,-6.985571583276933
squeezing,-6.985571583276933
ho,-6.985571583276933
financed,-6.985571583276933
infinity,-6.985571583276933
overseen,-6.985571583276933
bloc,-6.985571583276933
fever,-6.985571583276933
devolve,-6.985571583276933
theodore,-6.985571583276933
confuses,-6.985571583276933
lisbon,-6.985571583276933
lousy,-6.985571583276933
supplanted,-6.985571583276933
"1,300",-6.985571583276933
1892,-6.985571583276933
centering,-6.985571583276933
knocks,-6.985571583276933
congressmen,-6.985571583276933
neil,-6.985571583276933
so),-6.985571583276933
ready-made,-6.985571583276933
authoritarianism,-6.985571583276933
fda,-6.985571583276933
oher,-6.985571583276933
cheeper,-6.985571583276933
speechless,-6.985571583276933
mare,-6.985571583276933
audience’s,-6.985571583276933
jaguar,-6.985571583276933
mountaineering,-6.985571583276933
hd,-6.985571583276933
expressly,-6.985571583276933
drowned,-6.985571583276933
imitated,-6.985571583276933
omitted,-6.985571583276933
questionnaire,-6.985571583276933
delicacy,-6.985571583276933
pearl,-6.985571583276933
rumor,-6.985571583276933
non-believers,-6.985571583276933
grasps,-6.985571583276933
fifty,-6.992963722518494
cousins,-7.007748001001621
simplified,-7.008512705061094
hotel,-7.015812152901509
travels,-7.017252180026489
sensations,-7.018836209863966
democrats,-7.026138201065996
frank,-7.027152366510724
canceled,-7.033092478401265
conjure,-7.033092478401265
european,-7.0370117274836845
came,-7.037144647752953
alarm,-7.038094677888037
(even,-7.041012627588654
clouds,-7.047535103390033
they’re,-7.0498645590333835
automakers,-7.052100836450999
chew,-7.052100836450999
supporter,-7.052100836450999
copper,-7.052100836450999
"1,500",-7.052100836450999
anthropogenic,-7.052100836450999
doom,-7.052100836450999
forcibly,-7.052100836450999
disagreed,-7.052100836450999
sociologists,-7.066485539839985
decorated,-7.0687331497445145
presedent,-7.0687331497445145
babysit,-7.0687331497445145
screening,-7.0687331497445145
sensibilities,-7.0687331497445145
dirty,-7.074818142412875
rhetorical,-7.076293292150659
civilian,-7.076293292150659
bay,-7.078712537720626
dread,-7.078712537720626
syndrome,-7.0834087202976175
landing,-7.088999413841656
brain,-7.093797813490234
rand,-7.096453671900376
specifying,-7.096453671900376
easer,-7.096453671900376
rot,-7.096453671900376
eldest,-7.096453671900376
incidentally,-7.096453671900376
insistence,-7.096453671900376
danced,-7.096453671900376
recurrent,-7.096453671900376
qualifies,-7.096453671900376
immobility,-7.096453671900376
spawn,-7.096453671900376
marian,-7.096453671900376
wrath,-7.096453671900376
lagoon,-7.096453671900376
glenn,-7.096453671900376
venus.in,-7.096453671900376
obsessions,-7.096453671900376
cascades,-7.096453671900376
clown,-7.096453671900376
earth.the,-7.096453671900376
earth,-7.102359348359669
ideology,-7.102447298312454
mankind,-7.104373821087764
cells,-7.110995585162467
carlos,-7.1229026104711055
conceived,-7.124174194056236
justification,-7.124174194056236
1970s,-7.12467820354998
hide,-7.126220675557676
forty,-7.128134268649931
rebel,-7.128134268649931
#1,-7.128134268649931
houses,-7.130571237630666
cinema,-7.13677443139981
lava,-7.145414594149688
surely,-7.14652945385935
trunks,-7.151894716212097
meteorite,-7.151894716212097
screwed,-7.151894716212097
sam,-7.151894716212097
michigan's,-7.151894716212097
cafés,-7.151894716212097
meditations,-7.151894716212097
hardy,-7.151894716212097
oscar,-7.151894716212097
escapes,-7.151894716212097
spouse,-7.151894716212097
handbook,-7.151894716212097
glowing,-7.151894716212097
tragically,-7.151894716212097
julius,-7.151894716212097
sudan,-7.151894716212097
faction,-7.151894716212097
what’s,-7.159814865399487
alan,-7.164688803360956
cocoa,-7.170375064316005
told,-7.170781225812794
mouth,-7.172924077847577
—,-7.177266041575089
inhabited,-7.185159342799131
nests,-7.185159342799131
tails,-7.185159342799131
mute,-7.185159342799131
space-time,-7.185159342799131
forbid,-7.185159342799131
subatomic,-7.185159342799131
implicit,-7.191495462149042
limbs,-7.197255570648961
gigantic,-7.197255570648961
picking,-7.200366029238917
copies,-7.2025148001488875
disturb,-7.2025148001488875
tense,-7.204004538977193
vibrates,-7.2073357605238195
lunar,-7.223176058898597
clueless,-7.223176058898597
27,-7.223176058898597
detectors,-7.223176058898597
roman,-7.227081885895117
accused,-7.23505628267968
reversed,-7.23505628267968
peninsula,-7.23505628267968
donor,-7.23505628267968
interviewed,-7.239948139530714
deed,-7.244296456731633
relieves,-7.244296456731633
somewhat,-7.248187056332457
radar,-7.249394483794781
william,-7.256616688800906
drift,-7.27069695402293
swept,-7.27069695402293
mechanical,-7.276262464262716
section,-7.277485653326406
illusion,-7.279650166147803
betrayed,-7.299737501043356
–,-7.300990792221795
wordless,-7.3182178491472625
barker,-7.3182178491472625
hippies,-7.3182178491472625
"16,000",-7.3182178491472625
converging,-7.3182178491472625
saga,-7.3182178491472625
disease),-7.3182178491472625
outpaced,-7.3182178491472625
airy,-7.3182178491472625
lumber,-7.3182178491472625
pdf,-7.3182178491472625
troughs,-7.3182178491472625
finned,-7.3182178491472625
forestier,-7.3182178491472625
enlarges,-7.3182178491472625
coiled,-7.3182178491472625
thing),-7.3182178491472625
restart,-7.3182178491472625
aloft,-7.3182178491472625
mummified,-7.3182178491472625
warsaw,-7.3182178491472625
willem,-7.3182178491472625
egotism,-7.3182178491472625
ornament,-7.3182178491472625
inhibitors,-7.3182178491472625
aggregation,-7.3182178491472625
scarring,-7.3182178491472625
bestowing,-7.3182178491472625
conifers,-7.3182178491472625
hoods,-7.3182178491472625
(be,-7.3182178491472625
basins,-7.3182178491472625
gravitas,-7.3182178491472625
uncontested,-7.3182178491472625
favourably,-7.3182178491472625
child),-7.3182178491472625
sorrowful,-7.3182178491472625
(while,-7.3182178491472625
decrying,-7.3182178491472625
$10,-7.3182178491472625
nominated,-7.3182178491472625
recidivism,-7.3182178491472625
forsake,-7.3182178491472625
textured,-7.3182178491472625
frayed,-7.3182178491472625
centrally,-7.3182178491472625
patents,-7.3182178491472625
bode,-7.3182178491472625
party.the,-7.3182178491472625
hays,-7.3182178491472625
francesco,-7.3182178491472625
southward,-7.3182178491472625
stab,-7.3182178491472625
retold,-7.3182178491472625
chatters,-7.3182178491472625
cicadas,-7.3182178491472625
secretion,-7.3182178491472625
recognitions,-7.3182178491472625
monopolised,-7.3182178491472625
skidding,-7.3182178491472625
meager,-7.3182178491472625
93%,-7.3182178491472625
mozambique,-7.3182178491472625
helsinki,-7.3182178491472625
thumbnail,-7.3182178491472625
fractals,-7.3182178491472625
profusely,-7.3182178491472625
reinterpret,-7.3182178491472625
citicens,-7.3182178491472625
happen.the,-7.3182178491472625
tickling,-7.3182178491472625
goldman,-7.3182178491472625
competences,-7.3182178491472625
attention-seeking,-7.3182178491472625
reconstructions,-7.3182178491472625
"students,and",-7.3182178491472625
cheetahs,-7.3182178491472625
‘virtual,-7.3182178491472625
exclaiming,-7.3182178491472625
comprehensibility,-7.3182178491472625
les,-7.3182178491472625
precariousness,-7.3182178491472625
second-class,-7.3182178491472625
sensitivities,-7.3182178491472625
watered-down,-7.3182178491472625
otherwise),-7.3182178491472625
(hopefully),-7.3182178491472625
21-year-old,-7.3182178491472625
haram,-7.3182178491472625
[it],-7.3182178491472625
swap,-7.3182178491472625
striding,-7.3182178491472625
heidren,-7.3182178491472625
floppy,-7.3182178491472625
outlast,-7.3182178491472625
tearful,-7.3182178491472625
covey,-7.3182178491472625
blackjack,-7.3182178491472625
‘happy’,-7.3182178491472625
graced,-7.3182178491472625
styled,-7.3182178491472625
marseille,-7.3182178491472625
licking,-7.3182178491472625
fanfare,-7.3182178491472625
ecologies,-7.3182178491472625
workable,-7.3182178491472625
rollerblade,-7.3182178491472625
obstructed,-7.3182178491472625
rents,-7.3182178491472625
demise,-7.3182178491472625
resin,-7.3182178491472625
advantaged,-7.3182178491472625
mars.the,-7.3182178491472625
ethologist,-7.3182178491472625
malaise,-7.3182178491472625
mucus,-7.3182178491472625
curses,-7.3182178491472625
punchline,-7.3182178491472625
presumptuous,-7.3182178491472625
compulsively,-7.3182178491472625
attribution,-7.3182178491472625
half-baked,-7.3182178491472625
mischievous,-7.3182178491472625
exhortations,-7.3182178491472625
charter,-7.3182178491472625
poodles,-7.3182178491472625
deciphered,-7.3182178491472625
disband,-7.3182178491472625
1821,-7.3182178491472625
gown,-7.3182178491472625
turkey),-7.3182178491472625
auto-tune,-7.3182178491472625
‘open’,-7.3182178491472625
negotiable,-7.3182178491472625
picasso’s,-7.3182178491472625
leggings,-7.3182178491472625
suffices,-7.3182178491472625
diasporic,-7.3182178491472625
iridescent,-7.3182178491472625
heuristic,-7.3182178491472625
socialite,-7.3182178491472625
purposely,-7.3182178491472625
onlookers,-7.3182178491472625
washes,-7.3182178491472625
nomination,-7.3182178491472625
germinate,-7.3182178491472625
excruciatingly,-7.3182178491472625
slimy,-7.3182178491472625
slacks,-7.3182178491472625
cd,-7.3182178491472625
austen,-7.3182178491472625
photoshopped,-7.3182178491472625
1826,-7.3182178491472625
2.2,-7.3182178491472625
inlet,-7.3182178491472625
flush,-7.3182178491472625
exhaustively,-7.3182178491472625
pancakes,-7.3182178491472625
rippling,-7.3182178491472625
furnished,-7.3182178491472625
normandy,-7.3182178491472625
moderately,-7.3182178491472625
preordained,-7.3182178491472625
bashing,-7.3182178491472625
concretely,-7.3182178491472625
shaving,-7.3182178491472625
edging,-7.3182178491472625
5-7,-7.3182178491472625
liberia,-7.3182178491472625
implicating,-7.3182178491472625
murmurs,-7.3182178491472625
speckled,-7.3182178491472625
neurochemical,-7.3182178491472625
maligned,-7.3182178491472625
peculiarities,-7.3182178491472625
licked,-7.3182178491472625
subsidy,-7.3182178491472625
effort’,-7.3182178491472625
china's,-7.3182178491472625
righ,-7.3182178491472625
(except,-7.3182178491472625
"130,000",-7.3182178491472625
uninsured,-7.3182178491472625
fabricating,-7.3182178491472625
multi-ethnic,-7.3182178491472625
too.in,-7.3182178491472625
machine-learning,-7.3182178491472625
crochet,-7.3182178491472625
fireflies,-7.3182178491472625
weeklong,-7.3182178491472625
crocodiles,-7.3182178491472625
deft,-7.3182178491472625
majorities,-7.3182178491472625
factually,-7.3182178491472625
motley,-7.3182178491472625
focous,-7.3182178491472625
karen,-7.3182178491472625
state-funded,-7.3182178491472625
reintegrate,-7.3182178491472625
donning,-7.3182178491472625
narnia,-7.3182178491472625
instence,-7.3182178491472625
down),-7.3182178491472625
punjabi,-7.3182178491472625
sed,-7.3182178491472625
binaries,-7.3182178491472625
caretaker,-7.3182178491472625
harmfull,-7.3182178491472625
begets,-7.3182178491472625
transmitter,-7.3182178491472625
tiers,-7.3182178491472625
antoine,-7.3182178491472625
scalpel,-7.3182178491472625
centennial,-7.3182178491472625
pandora,-7.3182178491472625
30th,-7.3182178491472625
pollutionin,-7.3182178491472625
reliving,-7.3182178491472625
writers’,-7.3182178491472625
2d,-7.3182178491472625
inteligent,-7.3182178491472625
bog,-7.3182178491472625
(either,-7.3182178491472625
socialising,-7.3182178491472625
listener’s,-7.3182178491472625
britishness,-7.3182178491472625
recruited,-7.3182178491472625
importing,-7.3182178491472625
rambling,-7.3182178491472625
doesent,-7.3182178491472625
cigars,-7.3182178491472625
supermassive,-7.3182178491472625
commas,-7.3182178491472625
florence,-7.3182178491472625
creationism,-7.3182178491472625
mara,-7.3182178491472625
propagates,-7.3182178491472625
peopel,-7.3182178491472625
island’s,-7.3182178491472625
asian,-7.3182178491472625
karnak,-7.3182178491472625
invalidating,-7.3182178491472625
monolingual,-7.3182178491472625
hermits,-7.3182178491472625
shoveling,-7.3182178491472625
marvin,-7.3182178491472625
dissipates,-7.3182178491472625
docile,-7.3182178491472625
flared,-7.3182178491472625
(three,-7.3182178491472625
english),-7.3182178491472625
conglomerate,-7.3182178491472625
inaugural,-7.3182178491472625
directionality,-7.3182178491472625
maximally,-7.3182178491472625
refutes,-7.3182178491472625
communtiy,-7.3182178491472625
naught,-7.3182178491472625
"200,000",-7.3182178491472625
creature’s,-7.3182178491472625
drunken,-7.3182178491472625
studnet,-7.3182178491472625
camus,-7.3182178491472625
dissipation,-7.3182178491472625
‘success’,-7.3182178491472625
bump,-7.318217849147263
53.3,-7.318217849147263
starring,-7.318217849147263
learnt,-7.318217849147263
"senator,the",-7.318217849147263
johannes,-7.318217849147263
war,-7.347490720543852
woman,-7.350088150068972
simulation,-7.353233245554666
june,-7.361139947969241
quarter,-7.364100092715584
15,-7.369394197742698
gospel,-7.384747102321329
routinely,-7.384747102321329
garage,-7.3889936503962685
